source_ip,destination_ip,source_port,destination_port,protocol,packet_size,duration,failed_login_attempts,login_success,country,timestamp,attack_type,label
116.75.236.139,172.16.14.39,30934,80,TCP,1481,0.000282,0,0,Brazil,01-01-2025 19:51,DDoS,1
48.94.68.123,172.16.104.194,16853,80,TCP,476,2.671,0,1,Russia,16-01-2025 20:22,Normal,0
118.26.73.153,172.16.89.235,63862,4444,TCP,704,10256.67,0,1,China,01-01-2025 04:13,Malware,1
68.212.149.37,10.0.50.89,63775,4444,TCP,734,17388.5,0,1,Nigeria,08-01-2025 17:47,Malware,1
167.141.32.212,10.0.112.159,63599,443,HTTPS,1029,80.481,6,0,Russia,11-01-2025 05:20,Phishing,1
170.12.239.53,172.16.28.170,51653,53,DNS,342,3.008,0,1,United States,04-01-2025 05:21,Normal,0
47.58.119.149,192.168.57.29,7346,53,TCP,559,0.741,0,1,United States,24-01-2025 04:59,Normal,0
160.183.15.78,172.16.96.74,38632,80,TCP,1461,0.000252,0,0,China,13-01-2025 18:00,DDoS,1
64.155.1.102,10.0.86.138,49796,80,TCP,1474,0.000532,0,0,Brazil,06-01-2025 22:06,DDoS,1
182.69.181.65,192.168.254.224,5905,22,DNS,400,1.967,0,1,China,25-01-2025 12:26,Normal,0
172.5.149.102,172.16.173.176,60368,443,HTTPS,1403,76.48,10,0,Netherlands,24-01-2025 19:39,Phishing,1
2.139.122.147,172.16.124.69,14594,443,TCP,1480,0.000826,0,0,Russia,22-01-2025 20:05,DDoS,1
115.11.187.223,10.0.222.71,42932,22,SSH,100,0.123,443,0,Netherlands,18-01-2025 01:34,Brute Force,1
148.84.36.20,172.16.149.128,27640,50912,TCP,40,0.0001,0,0,United States,02-01-2025 18:06,Port Scan,1
211.176.114.90,10.0.140.241,37867,41411,TCP,40,0.0001,0,0,United States,24-01-2025 22:49,Port Scan,1
5.22.115.212,192.168.166.188,8700,22,DNS,359,4.467,0,1,United Kingdom,08-01-2025 23:02,Normal,0
162.2.16.73,192.168.185.185,10479,443,TCP,1500,0.000692,0,0,China,01-01-2025 21:52,DDoS,1
152.154.171.123,172.16.41.110,47641,80,DNS,637,0.851,0,1,Russia,23-01-2025 22:47,Normal,0
204.64.13.124,10.0.222.198,43608,80,HTTP,673,4.829,0,1,Japan,11-01-2025 00:17,Normal,0
116.123.134.167,172.16.101.213,58774,22,SSH,90,0.449,146,0,Japan,05-01-2025 15:01,Brute Force,1
15.103.58.30,10.0.125.213,32613,443,HTTP,931,4.566,0,1,Russia,04-01-2025 23:09,Normal,0
164.2.179.98,172.16.58.232,54694,22,HTTP,996,2.929,0,1,France,16-01-2025 16:12,Normal,0
35.206.119.171,172.16.162.244,50520,40151,TCP,40,0.0001,0,0,Japan,23-01-2025 03:48,Port Scan,1
102.116.82.247,10.0.180.226,12588,61698,TCP,40,0.0001,0,0,India,09-01-2025 08:13,Port Scan,1
140.92.4.52,172.16.188.222,52657,4444,TCP,741,18952.15,0,1,China,08-01-2025 00:55,Malware,1
16.249.29.78,10.0.140.137,24229,4444,TCP,574,17661.45,0,1,China,16-01-2025 02:22,Malware,1
69.233.166.228,10.0.144.197,16390,22,SSH,75,0.476,259,0,United States,13-01-2025 12:26,Brute Force,1
54.208.145.209,10.0.167.171,14067,80,TCP,1499,0.000872,0,0,Russia,18-01-2025 00:48,DDoS,1
215.29.1.149,10.0.157.113,32312,443,HTTPS,910,3.648,0,1,China,15-01-2025 18:06,Normal,0
237.202.32.75,192.168.21.57,59074,15645,TCP,40,0.0001,0,0,Russia,28-01-2025 00:33,Port Scan,1
131.117.116.28,10.0.160.213,29644,443,HTTPS,1198,52.23,8,0,Russia,03-01-2025 17:47,Phishing,1
106.223.33.165,192.168.191.19,52679,80,TCP,1485,0.000544,0,0,United States,16-01-2025 11:21,DDoS,1
236.125.142.65,172.16.76.23,52158,80,TCP,1451,0.000455,0,0,China,08-01-2025 15:06,DDoS,1
2.167.41.216,10.0.246.74,48070,80,HTTP,509,2.805,0,1,United States,09-01-2025 06:07,Normal,0
73.121.21.128,172.16.224.206,17661,80,TCP,1477,0.000574,0,0,France,16-01-2025 04:21,DDoS,1
148.166.113.203,172.16.177.110,1645,15057,TCP,40,0.0001,0,0,Ukraine,10-01-2025 15:23,Port Scan,1
3.227.132.89,192.168.201.64,32224,19258,TCP,40,0.0001,0,0,China,23-01-2025 15:40,Port Scan,1
37.242.232.19,192.168.173.118,7091,53,HTTP,353,4.173,0,1,Iran,11-01-2025 07:28,Normal,0
137.72.121.219,192.168.37.48,15968,37336,TCP,40,0.0001,0,0,Netherlands,18-01-2025 03:43,Port Scan,1
102.132.205.244,192.168.137.91,40212,4444,TCP,779,12933.5,0,1,Russia,17-01-2025 03:33,Malware,1
229.193.158.125,172.16.36.118,20605,22,SSH,83,0.492,279,0,Nigeria,01-01-2025 04:16,Brute Force,1
96.93.163.183,10.0.34.172,39534,80,DNS,540,3.344,0,1,France,27-01-2025 17:51,Normal,0
7.8.40.247,172.16.76.203,35587,443,TCP,1458,0.000412,0,0,Russia,25-01-2025 17:14,DDoS,1
232.211.52.38,192.168.26.15,7381,80,TCP,437,4.371,0,1,Russia,26-01-2025 12:42,Normal,0
73.85.238.52,172.16.46.228,56209,4444,TCP,745,17633.22,0,1,Ukraine,04-01-2025 08:28,Malware,1
9.96.44.29,192.168.68.28,31153,443,TCP,1479,0.00065,0,0,Canada,20-01-2025 11:30,DDoS,1
244.119.97.223,10.0.108.211,50684,21,FTP,254154,924.97,0,1,United States,04-01-2025 20:15,Data Exfiltration,1
230.160.140.238,10.0.251.85,20604,59173,TCP,40,0.0001,0,0,Germany,06-01-2025 17:47,Port Scan,1
156.139.84.139,192.168.252.231,43144,22,HTTP,608,4.067,0,1,France,08-01-2025 16:57,Normal,0
42.72.173.41,172.16.250.88,49161,443,HTTP,543,1.948,0,1,Brazil,16-01-2025 04:07,Normal,0
30.33.214.171,192.168.183.91,3165,21,FTP,391945,557.27,0,1,United States,19-01-2025 17:33,Data Exfiltration,1
193.70.39.63,10.0.12.45,59082,443,HTTPS,975,4.454,0,1,India,07-01-2025 16:41,Normal,0
8.41.98.91,10.0.165.158,12856,80,HTTPS,541,3.745,0,1,China,15-01-2025 04:47,Normal,0
52.223.199.39,172.16.163.46,8239,22,SSH,61,0.132,434,0,Canada,22-01-2025 09:41,Brute Force,1
32.100.49.24,192.168.88.51,33256,443,TCP,379,2.309,0,1,Russia,12-01-2025 19:58,Normal,0
16.198.89.175,172.16.33.85,7462,443,HTTP,459,2.725,0,1,India,13-01-2025 16:55,Normal,0
114.102.18.37,172.16.229.106,33196,443,HTTPS,616,115.485,6,0,Russia,27-01-2025 08:20,Phishing,1
67.247.111.118,172.16.139.47,51453,61298,TCP,40,0.0001,0,0,South Korea,28-01-2025 04:27,Port Scan,1
68.177.214.134,192.168.79.43,50921,443,HTTP,825,2.59,0,1,Canada,05-01-2025 08:52,Normal,0
158.47.226.46,172.16.15.170,64390,22,HTTP,831,3.18,0,1,Ukraine,23-01-2025 17:01,Normal,0
234.204.126.215,172.16.211.48,29815,80,HTTP,534,1.543,0,1,Germany,29-01-2025 15:28,Normal,0
74.220.238.221,172.16.79.14,20267,22,SSH,76,0.226,326,0,Germany,06-01-2025 20:14,Brute Force,1
58.129.56.97,192.168.161.93,38789,80,DNS,699,3.896,0,1,India,17-01-2025 06:50,Normal,0
188.163.73.109,172.16.161.38,48528,22,SSH,87,0.361,259,0,Russia,10-01-2025 17:53,Brute Force,1
27.55.145.187,172.16.137.192,49326,53,TCP,534,2.813,0,1,Brazil,27-01-2025 21:34,Normal,0
67.45.7.197,192.168.58.122,54730,443,TCP,585,2.365,0,1,United Kingdom,18-01-2025 06:06,Normal,0
38.139.199.211,192.168.209.214,57138,4444,TCP,915,18573.02,0,1,France,29-01-2025 05:36,Malware,1
192.162.172.162,192.168.212.94,62038,4444,TCP,972,16286.09,0,1,United States,24-01-2025 03:04,Malware,1
177.161.112.156,192.168.216.130,13428,80,DNS,773,2.455,0,1,China,06-01-2025 15:34,Normal,0
3.120.10.248,10.0.245.164,56357,443,TCP,1453,0.000622,0,0,Brazil,22-01-2025 08:31,DDoS,1
234.68.146.107,172.16.134.87,61740,4444,TCP,809,16986.49,0,1,Ukraine,29-01-2025 17:10,Malware,1
229.197.136.39,10.0.62.72,59812,22,SSH,56,0.411,151,0,India,17-01-2025 02:58,Brute Force,1
114.226.149.18,192.168.55.26,21116,80,TCP,1490,0.000997,0,0,Germany,27-01-2025 11:43,DDoS,1
106.208.93.122,192.168.93.89,19396,4444,TCP,573,13812.39,0,1,Brazil,24-01-2025 22:58,Malware,1
19.163.222.148,192.168.121.119,53219,80,DNS,637,1.233,0,1,Iran,12-01-2025 06:00,Normal,0
130.220.51.230,10.0.143.151,44715,53,HTTP,309,2.215,0,1,Germany,27-01-2025 10:27,Normal,0
149.8.122.145,172.16.23.123,51641,22,TCP,738,1.501,0,1,Ukraine,28-01-2025 06:27,Normal,0
125.144.222.94,10.0.223.52,18764,22,TCP,377,4.126,0,1,Japan,08-01-2025 04:17,Normal,0
240.51.61.55,192.168.90.209,55724,13415,TCP,40,0.0001,0,0,India,22-01-2025 12:23,Port Scan,1
45.182.122.135,192.168.90.63,25633,80,DNS,733,1.297,0,1,Russia,06-01-2025 17:02,Normal,0
192.60.81.152,10.0.56.37,25421,443,HTTPS,908,1.361,0,1,United States,13-01-2025 05:45,Normal,0
23.210.118.83,172.16.28.189,40318,4444,TCP,929,16976.25,0,1,Russia,30-01-2025 03:49,Malware,1
152.42.136.204,192.168.178.32,39375,443,HTTPS,604,3.496,0,1,India,04-01-2025 17:00,Normal,0
119.64.93.51,192.168.10.221,40673,53,HTTPS,733,4.716,0,1,United Kingdom,19-01-2025 13:10,Normal,0
87.150.228.240,10.0.128.175,43870,4444,TCP,685,12246.89,0,1,China,26-01-2025 04:58,Malware,1
83.229.64.143,192.168.84.175,46566,53,HTTP,726,3.315,0,1,United States,09-01-2025 20:12,Normal,0
104.193.140.117,192.168.191.245,20671,22,HTTP,851,4.696,0,1,United States,28-01-2025 14:05,Normal,0
188.71.232.37,10.0.160.248,31432,80,TCP,1489,0.00082,0,0,United States,26-01-2025 05:40,DDoS,1
241.162.219.119,10.0.120.61,56766,22,SSH,76,0.322,415,0,Russia,30-01-2025 20:21,Brute Force,1
49.178.153.104,192.168.102.142,46029,21,FTP,299726,975.08,0,1,United States,14-01-2025 16:19,Data Exfiltration,1
20.158.144.35,192.168.32.176,42394,22,HTTPS,715,4.509,0,1,Russia,17-01-2025 16:07,Normal,0
43.97.124.126,10.0.234.110,65150,80,DNS,374,0.628,0,1,China,18-01-2025 16:40,Normal,0
72.85.10.98,192.168.39.100,2651,22,SSH,69,0.139,142,0,India,10-01-2025 02:49,Brute Force,1
85.158.37.212,172.16.50.171,22255,53,DNS,941,3.226,0,1,Nigeria,21-01-2025 11:59,Normal,0
129.52.20.21,172.16.98.209,41124,80,TCP,367,2.188,0,1,China,19-01-2025 19:06,Normal,0
108.111.187.84,192.168.173.20,36598,443,TCP,1451,0.000718,0,0,Nigeria,18-01-2025 09:40,DDoS,1
238.240.183.44,10.0.53.102,48469,53,HTTP,432,2.602,0,1,Nigeria,06-01-2025 07:44,Normal,0
56.132.44.163,10.0.253.126,32848,24326,TCP,40,0.0001,0,0,Russia,30-01-2025 03:12,Port Scan,1
182.126.184.85,172.16.244.233,38004,15318,TCP,40,0.0001,0,0,China,20-01-2025 02:54,Port Scan,1
36.48.152.206,172.16.178.231,58489,80,HTTPS,397,2.179,0,1,United States,24-01-2025 02:23,Normal,0
220.83.144.45,192.168.120.73,20523,22,SSH,90,0.407,280,0,Nigeria,12-01-2025 00:24,Brute Force,1
119.35.179.99,172.16.66.226,63863,53,DNS,963,3.452,0,1,United States,29-01-2025 13:50,Normal,0
98.147.168.57,172.16.220.5,36595,443,TCP,1482,0.000965,0,0,Nigeria,16-01-2025 08:16,DDoS,1
240.110.35.163,10.0.248.22,3054,22,HTTP,932,2.576,0,1,Russia,14-01-2025 03:18,Normal,0
163.244.32.19,192.168.110.162,50359,22,TCP,839,2.548,0,1,United States,07-01-2025 04:54,Normal,0
2.17.229.21,172.16.140.65,13990,80,TCP,1452,0.000326,0,0,United States,04-01-2025 19:38,DDoS,1
221.182.68.109,192.168.112.237,15780,80,DNS,312,2.661,0,1,Iran,13-01-2025 21:03,Normal,0
2.112.111.33,172.16.98.153,31145,80,TCP,309,3.501,0,1,Ukraine,29-01-2025 20:29,Normal,0
73.78.237.6,192.168.81.20,30184,62567,TCP,40,0.0001,0,0,Brazil,01-01-2025 10:31,Port Scan,1
71.139.95.74,192.168.26.164,20422,80,TCP,1486,0.00026,0,0,Iran,26-01-2025 13:57,DDoS,1
13.206.248.178,10.0.36.164,12403,443,HTTP,728,0.979,0,1,United Kingdom,13-01-2025 12:28,Normal,0
14.211.161.46,10.0.39.34,2178,22,TCP,351,4.116,0,1,Canada,25-01-2025 00:13,Normal,0
183.201.81.208,172.16.69.97,10099,22,TCP,976,2.832,0,1,China,12-01-2025 02:47,Normal,0
217.223.9.156,192.168.148.73,47808,21,FTP,408727,857.99,0,1,Ukraine,07-01-2025 07:26,Data Exfiltration,1
97.143.3.164,10.0.240.9,18264,12852,TCP,40,0.0001,0,0,Brazil,24-01-2025 16:55,Port Scan,1
188.187.136.207,192.168.24.176,29792,22,SSH,44,0.108,367,0,France,27-01-2025 18:01,Brute Force,1
222.102.20.185,192.168.223.88,42005,50918,TCP,40,0.0001,0,0,China,20-01-2025 20:50,Port Scan,1
98.107.179.46,10.0.84.28,42235,4444,TCP,805,14068.69,0,1,Russia,26-01-2025 21:57,Malware,1
42.51.109.205,172.16.210.99,3192,80,TCP,1464,0.000233,0,0,Germany,04-01-2025 12:11,DDoS,1
85.19.96.1,172.16.182.237,34332,80,TCP,1472,0.000153,0,0,Brazil,20-01-2025 18:08,DDoS,1
253.70.228.68,172.16.196.138,6699,80,TCP,1474,0.000688,0,0,Brazil,05-01-2025 23:28,DDoS,1
67.62.39.189,172.16.22.197,58895,22,SSH,78,0.202,107,0,France,15-01-2025 16:07,Brute Force,1
137.57.224.67,10.0.119.147,17873,22,SSH,99,0.136,214,0,United States,09-01-2025 17:23,Brute Force,1
188.213.173.84,192.168.67.218,58910,22,TCP,863,2.45,0,1,South Korea,29-01-2025 05:57,Normal,0
16.119.150.51,172.16.199.251,37914,80,TCP,1475,0.000724,0,0,Canada,29-01-2025 11:47,DDoS,1
133.235.117.122,10.0.70.226,55753,15302,TCP,40,0.0001,0,0,United States,15-01-2025 09:16,Port Scan,1
112.209.134.210,10.0.109.195,60788,22,HTTPS,353,1.442,0,1,India,15-01-2025 19:53,Normal,0
158.55.73.87,172.16.70.231,38631,22,HTTP,452,4.789,0,1,India,22-01-2025 23:03,Normal,0
230.203.206.161,172.16.41.212,34584,80,HTTPS,779,3.866,0,1,Germany,06-01-2025 14:59,Normal,0
152.202.100.64,172.16.166.188,29221,53,HTTPS,686,1.193,0,1,India,10-01-2025 20:31,Normal,0
152.47.220.141,10.0.237.18,5168,22,SSH,78,0.237,282,0,United States,17-01-2025 18:36,Brute Force,1
148.227.10.236,172.16.55.132,21071,80,TCP,898,2.267,0,1,Ukraine,23-01-2025 02:05,Normal,0
149.59.238.153,172.16.87.13,6674,4444,TCP,832,14753.52,0,1,United States,13-01-2025 01:27,Malware,1
82.233.131.140,192.168.113.62,30570,443,HTTPS,711,3.755,0,1,China,12-01-2025 15:49,Normal,0
186.199.45.242,172.16.214.124,42815,22,SSH,62,0.406,176,0,United States,05-01-2025 16:47,Brute Force,1
142.220.35.104,172.16.132.134,43388,80,DNS,819,2.299,0,1,Iran,26-01-2025 11:46,Normal,0
225.98.94.126,192.168.111.107,23832,22,DNS,710,4.287,0,1,Russia,25-01-2025 13:23,Normal,0
223.70.186.224,10.0.186.224,12465,80,DNS,917,1.207,0,1,United States,05-01-2025 19:58,Normal,0
204.97.212.145,172.16.151.96,32891,80,TCP,1477,0.000774,0,0,Netherlands,30-01-2025 06:06,DDoS,1
27.75.26.137,192.168.93.246,39232,22,TCP,767,0.676,0,1,Canada,24-01-2025 05:16,Normal,0
231.140.87.85,172.16.246.152,27574,22,SSH,97,0.414,483,0,China,16-01-2025 06:27,Brute Force,1
107.156.26.54,172.16.44.224,18921,80,HTTP,720,1.151,0,1,South Korea,09-01-2025 20:44,Normal,0
85.24.191.145,10.0.25.196,19725,56832,TCP,40,0.0001,0,0,Brazil,17-01-2025 13:49,Port Scan,1
252.212.217.251,172.16.127.213,23174,22,TCP,588,0.726,0,1,Russia,23-01-2025 17:31,Normal,0
212.86.133.174,10.0.142.68,40198,21,FTP,445564,594.18,0,1,Russia,10-01-2025 07:31,Data Exfiltration,1
22.234.103.17,192.168.244.53,14565,80,HTTP,873,2.088,0,1,Nigeria,02-01-2025 18:08,Normal,0
80.198.242.194,192.168.53.180,12909,80,TCP,1492,0.000217,0,0,Japan,02-01-2025 07:07,DDoS,1
2.36.127.223,10.0.17.101,27571,4444,TCP,759,14452.88,0,1,Nigeria,07-01-2025 09:22,Malware,1
27.233.78.142,10.0.122.127,42711,80,DNS,986,1.096,0,1,India,23-01-2025 19:02,Normal,0
31.206.177.32,10.0.157.247,64509,80,TCP,1458,0.000756,0,0,United States,06-01-2025 15:02,DDoS,1
193.194.51.56,192.168.183.18,44646,772,TCP,40,0.0001,0,0,United States,03-01-2025 08:47,Port Scan,1
58.149.139.44,192.168.130.240,55961,36870,TCP,40,0.0001,0,0,United Kingdom,19-01-2025 22:47,Port Scan,1
81.53.201.137,10.0.140.48,43340,443,TCP,646,4.824,0,1,Japan,20-01-2025 08:38,Normal,0
148.218.231.184,10.0.143.253,31371,80,TCP,1486,0.000646,0,0,Russia,24-01-2025 11:19,DDoS,1
25.117.80.176,172.16.238.121,16208,443,HTTP,672,2.264,0,1,South Korea,23-01-2025 17:34,Normal,0
111.131.106.73,10.0.68.12,59679,443,TCP,1458,0.000222,0,0,Brazil,05-01-2025 16:46,DDoS,1
29.217.66.244,192.168.173.243,64229,443,HTTP,703,0.57,0,1,Canada,23-01-2025 08:52,Normal,0
88.88.138.151,172.16.142.237,1294,22,HTTP,459,3.749,0,1,Nigeria,22-01-2025 00:46,Normal,0
119.161.132.9,192.168.149.215,52782,53,TCP,703,1.869,0,1,Ukraine,12-01-2025 10:42,Normal,0
168.180.229.247,172.16.207.116,24263,443,HTTP,987,0.616,0,1,France,28-01-2025 21:10,Normal,0
186.144.61.243,172.16.190.31,46482,36827,TCP,40,0.0001,0,0,France,24-01-2025 13:52,Port Scan,1
141.211.198.77,192.168.154.111,29865,53,HTTP,312,1.736,0,1,Nigeria,16-01-2025 20:51,Normal,0
181.44.151.78,172.16.35.193,5139,22,TCP,794,2.353,0,1,Nigeria,10-01-2025 06:25,Normal,0
181.112.218.26,172.16.152.49,25088,4444,TCP,916,17765.47,0,1,Ukraine,17-01-2025 15:26,Malware,1
8.23.165.91,172.16.13.105,30828,22,HTTP,620,3.005,0,1,China,16-01-2025 05:20,Normal,0
17.16.154.6,10.0.200.126,5542,80,TCP,1474,0.000335,0,0,United States,21-01-2025 08:39,DDoS,1
87.125.27.49,10.0.227.79,13364,443,TCP,1481,0.000974,0,0,China,20-01-2025 14:54,DDoS,1
98.226.26.99,192.168.188.238,3406,443,TCP,499,1.898,0,1,Canada,04-01-2025 17:26,Normal,0
130.75.103.214,10.0.3.53,61806,21,FTP,112328,875.22,0,1,United States,04-01-2025 07:54,Data Exfiltration,1
67.198.190.89,192.168.190.17,41644,22,SSH,77,0.102,121,0,China,14-01-2025 08:07,Brute Force,1
14.198.155.125,192.168.254.119,30417,443,TCP,1453,0.000958,0,0,France,10-01-2025 12:31,DDoS,1
110.203.228.69,192.168.83.99,37498,4444,TCP,844,19458.07,0,1,China,29-01-2025 22:49,Malware,1
148.68.40.253,10.0.101.102,11446,4444,TCP,783,19617.81,0,1,United States,27-01-2025 14:34,Malware,1
2.28.26.21,10.0.173.178,32750,22,SSH,91,0.46,200,0,China,17-01-2025 18:17,Brute Force,1
37.197.186.125,10.0.223.67,32535,443,TCP,1483,0.000491,0,0,Germany,20-01-2025 17:07,DDoS,1
183.207.125.227,192.168.252.238,50317,22,SSH,74,0.308,495,0,Russia,10-01-2025 09:02,Brute Force,1
199.70.135.53,192.168.88.55,59085,53,HTTPS,695,3.93,0,1,China,07-01-2025 22:56,Normal,0
12.133.46.4,192.168.53.166,53424,22,HTTPS,373,3.817,0,1,India,10-01-2025 18:16,Normal,0
173.45.179.104,172.16.65.199,42412,80,HTTP,598,2.835,0,1,China,23-01-2025 16:58,Normal,0
98.146.80.177,192.168.167.88,39582,53,TCP,413,1.059,0,1,China,25-01-2025 14:22,Normal,0
199.178.46.165,172.16.177.4,32602,443,HTTPS,533,4.188,0,1,South Korea,24-01-2025 09:05,Normal,0
163.219.80.138,172.16.69.100,44301,22,SSH,86,0.274,221,0,Ukraine,13-01-2025 06:00,Brute Force,1
152.130.85.10,172.16.151.229,33466,4444,TCP,761,17886.99,0,1,Germany,11-01-2025 15:20,Malware,1
133.55.36.34,172.16.127.195,33040,21,FTP,140664,585.99,0,1,China,27-01-2025 10:41,Data Exfiltration,1
24.237.74.79,10.0.174.31,57174,4444,TCP,694,15063.89,0,1,Russia,10-01-2025 11:28,Malware,1
191.206.42.195,172.16.149.5,13447,21,FTP,315649,520.51,0,1,Russia,12-01-2025 23:25,Data Exfiltration,1
32.230.233.189,10.0.0.83,24905,80,TCP,1467,0.000866,0,0,Germany,01-01-2025 14:26,DDoS,1
98.4.215.4,10.0.127.159,52854,22,TCP,525,0.83,0,1,Netherlands,14-01-2025 13:12,Normal,0
76.26.135.2,172.16.101.226,50935,443,HTTP,883,4.616,0,1,China,01-01-2025 11:55,Normal,0
27.129.102.203,10.0.21.41,19576,443,HTTPS,334,1.726,0,1,China,26-01-2025 13:28,Normal,0
28.5.206.54,172.16.36.20,25040,80,TCP,1450,0.00076,0,0,China,16-01-2025 06:16,DDoS,1
169.200.176.230,10.0.90.36,45078,80,TCP,1461,0.000131,0,0,United Kingdom,15-01-2025 01:41,DDoS,1
218.120.236.123,192.168.26.73,34991,443,TCP,1474,0.000969,0,0,Russia,16-01-2025 22:50,DDoS,1
35.153.96.242,172.16.129.29,21167,25302,TCP,40,0.0001,0,0,Netherlands,13-01-2025 14:17,Port Scan,1
234.18.153.222,192.168.5.75,43047,22,HTTPS,545,4.862,0,1,China,22-01-2025 07:40,Normal,0
219.115.48.33,10.0.152.204,21801,80,TCP,307,0.683,0,1,United States,27-01-2025 05:30,Normal,0
119.41.231.193,10.0.0.232,41975,22,SSH,92,0.358,285,0,Nigeria,03-01-2025 04:00,Brute Force,1
158.155.245.138,10.0.183.39,8636,443,TCP,817,4.207,0,1,China,15-01-2025 07:19,Normal,0
73.209.229.110,172.16.59.20,38710,443,HTTPS,908,3.916,0,1,United States,10-01-2025 05:38,Normal,0
225.136.163.69,192.168.12.92,50088,21,FTP,251777,550.91,0,1,United States,06-01-2025 20:14,Data Exfiltration,1
34.136.98.79,10.0.113.119,41612,22,SSH,40,0.235,366,0,United States,06-01-2025 20:31,Brute Force,1
29.59.115.237,10.0.140.159,61236,22,DNS,764,4.543,0,1,Japan,26-01-2025 07:38,Normal,0
174.134.200.71,10.0.236.115,16402,22,SSH,64,0.165,206,0,China,11-01-2025 08:00,Brute Force,1
18.195.188.171,10.0.51.51,52177,22,HTTP,775,1.118,0,1,Canada,19-01-2025 00:15,Normal,0
104.193.18.72,172.16.116.253,56778,443,HTTPS,1000,4.457,0,1,United States,16-01-2025 13:50,Normal,0
41.209.145.40,192.168.23.212,31265,21,FTP,457701,964.08,0,1,Germany,14-01-2025 02:37,Data Exfiltration,1
196.200.193.84,172.16.129.171,46665,80,DNS,733,3.005,0,1,United States,02-01-2025 13:15,Normal,0
31.15.228.230,10.0.47.173,37047,80,HTTP,468,1.941,0,1,Iran,17-01-2025 19:00,Normal,0
117.189.60.43,192.168.104.59,65196,50021,TCP,40,0.0001,0,0,China,10-01-2025 07:21,Port Scan,1
42.155.222.170,192.168.64.195,25814,22,SSH,97,0.277,341,0,China,01-01-2025 08:15,Brute Force,1
109.5.54.202,10.0.96.61,58328,80,TCP,1468,0.000308,0,0,Japan,10-01-2025 23:06,DDoS,1
80.85.25.234,10.0.129.129,61419,53,TCP,962,1.737,0,1,United States,29-01-2025 10:57,Normal,0
211.15.184.181,192.168.33.204,10462,443,DNS,339,1.176,0,1,Nigeria,02-01-2025 09:09,Normal,0
60.44.165.236,172.16.43.61,52254,80,TCP,1479,0.000581,0,0,France,02-01-2025 17:19,DDoS,1
205.61.72.49,10.0.246.88,32189,22,HTTP,788,3.479,0,1,Japan,06-01-2025 21:32,Normal,0
250.248.64.71,10.0.24.84,31052,22,SSH,80,0.205,182,0,United Kingdom,18-01-2025 02:33,Brute Force,1
74.135.115.103,10.0.247.11,22203,443,HTTP,704,1.589,0,1,Japan,02-01-2025 15:43,Normal,0
164.83.84.15,10.0.184.127,2571,4444,TCP,520,10768.17,0,1,Russia,08-01-2025 17:32,Malware,1
228.189.215.177,10.0.32.83,56501,443,TCP,1491,0.000645,0,0,Ukraine,10-01-2025 08:31,DDoS,1
227.141.122.18,10.0.35.60,22235,443,HTTP,985,2.811,0,1,Canada,25-01-2025 01:16,Normal,0
178.98.48.40,10.0.254.216,62297,80,TCP,953,4.453,0,1,Nigeria,22-01-2025 15:48,Normal,0
141.139.186.104,172.16.238.247,43448,22,SSH,62,0.415,395,0,South Korea,20-01-2025 04:13,Brute Force,1
54.218.135.58,192.168.163.166,64269,443,HTTPS,925,3.969,0,1,Russia,04-01-2025 06:34,Normal,0
111.2.112.11,10.0.134.137,2248,53,HTTPS,650,0.846,0,1,China,16-01-2025 17:30,Normal,0
142.231.15.193,172.16.4.190,41374,443,TCP,937,4.35,0,1,Russia,15-01-2025 06:39,Normal,0
122.174.174.213,172.16.54.254,65487,22,SSH,74,0.147,218,0,United States,23-01-2025 13:26,Brute Force,1
131.93.15.128,172.16.85.95,11333,80,TCP,533,3.834,0,1,China,23-01-2025 02:20,Normal,0
87.205.131.138,172.16.146.183,25686,4444,TCP,935,12064.97,0,1,Nigeria,15-01-2025 16:14,Malware,1
170.4.161.236,10.0.67.130,39015,80,HTTP,997,4.1,0,1,France,10-01-2025 07:32,Normal,0
119.196.140.101,172.16.29.87,29863,22,SSH,44,0.144,139,0,China,23-01-2025 09:15,Brute Force,1
173.36.223.15,172.16.82.229,42026,22,DNS,328,4.507,0,1,United States,25-01-2025 23:16,Normal,0
238.196.121.40,10.0.69.140,29208,22,SSH,41,0.392,414,0,China,20-01-2025 19:06,Brute Force,1
227.38.126.214,172.16.237.109,56271,443,TCP,417,2.681,0,1,China,07-01-2025 17:07,Normal,0
253.42.133.201,172.16.145.254,2288,80,TCP,607,3.33,0,1,United States,11-01-2025 09:32,Normal,0
126.248.162.110,192.168.143.221,49000,22,DNS,945,1.746,0,1,Canada,30-01-2025 09:51,Normal,0
230.165.53.194,10.0.21.181,26705,443,HTTPS,642,1.127,0,1,United States,30-01-2025 05:40,Normal,0
139.221.130.149,192.168.71.118,44918,4444,TCP,583,19318.05,0,1,United States,22-01-2025 03:45,Malware,1
101.197.126.152,172.16.68.189,64569,80,TCP,1452,0.000998,0,0,Germany,05-01-2025 16:14,DDoS,1
232.131.185.71,10.0.134.18,39190,443,HTTP,448,4.195,0,1,Ukraine,07-01-2025 15:52,Normal,0
47.79.69.136,172.16.11.126,51680,22,HTTP,773,2.629,0,1,Netherlands,11-01-2025 09:52,Normal,0
81.167.72.64,192.168.13.189,13216,443,TCP,1485,0.000206,0,0,Germany,20-01-2025 07:44,DDoS,1
