source_ip,destination_ip,source_port,destination_port,protocol,packet_size,duration,failed_login_attempts,login_success,country,timestamp,attack_type,label
210.139.99.17,172.16.96.192,62496,21,TCP,416,1.97,170,0,Brazil,14-01-2025 11:14,Brute Force,1
128.95.238.176,172.16.97.98,62313,22,DNS,1024,4.396,0,0,China,17-01-2025 06:32,Normal,0
9.155.88.218,192.168.39.196,19234,443,UDP,6657,0.0971,0,0,United States,24-01-2025 09:19,DDoS,1
25.10.56.191,192.168.215.179,36812,25,SSH,242,1.024,117,1,Ukraine,29-01-2025 01:51,Brute Force,1
95.38.231.123,192.168.253.47,31130,22,HTTPS,1366,2.504,0,1,United States,22-01-2025 01:32,Normal,0
90.226.210.112,10.0.61.223,51512,6667,TCP,3108,235.45,3,0,China,17-01-2025 05:35,Malware,1
122.108.33.183,192.168.247.164,54805,443,HTTP,1239,0.435,0,0,Ukraine,24-01-2025 19:17,Normal,0
157.242.121.81,172.16.10.147,26973,8080,HTTPS,1273,221.77,0,1,Netherlands,18-01-2025 21:14,Malware,1
199.103.13.21,172.16.31.44,7255,8080,TCP,3199,0.0328,0,0,United States,04-01-2025 01:42,DDoS,1
241.101.107.229,192.168.160.1,21958,8080,TCP,878,2.933,0,1,Ukraine,07-01-2025 07:57,Normal,0
244.110.54.77,192.168.104.9,42156,443,TCP,1384,3.744,1,1,India,05-01-2025 04:52,Normal,0
84.150.184.45,192.168.90.208,25257,22,FTP,156,1.222,183,0,United Kingdom,13-01-2025 16:51,Brute Force,1
21.171.3.112,10.0.202.73,60080,443,TCP,3963,284.39,2,1,Russia,11-01-2025 06:01,Malware,1
121.16.44.221,10.0.164.89,50499,53,HTTPS,795,3.189,0,1,Iran,13-01-2025 00:03,Normal,0
128.154.122.1,172.16.199.14,21233,8080,HTTP,3638,148.79,2,1,Japan,12-01-2025 14:44,Malware,1
210.111.188.197,10.0.132.173,55453,80,HTTP,11260,946.41,0,1,United States,03-01-2025 14:43,Data Exfiltration,1
111.132.92.106,10.0.186.211,49344,443,ICMP,2494,0.0523,0,0,Iran,09-01-2025 13:40,DDoS,1
125.58.187.3,10.0.183.38,13329,38603,TCP,52,0.0136,0,0,Japan,18-01-2025 10:00,Port Scan,1
241.43.53.224,172.16.239.97,62939,80,TCP,4400,0.0276,0,0,India,09-01-2025 06:07,DDoS,1
143.58.86.186,10.0.181.28,52078,8080,ICMP,6888,0.0645,0,0,South Korea,27-01-2025 20:32,DDoS,1
63.133.113.190,172.16.120.16,54460,3389,SSH,89,0.905,334,0,Russia,01-01-2025 00:33,Brute Force,1
205.187.223.50,172.16.195.3,61455,6667,HTTP,3237,228.44,0,0,China,05-01-2025 17:48,Malware,1
239.254.217.235,172.16.190.184,10487,21360,UDP,86,0.0371,0,0,Japan,19-01-2025 18:43,Port Scan,1
166.214.26.134,192.168.216.33,48474,53,TCP,607,4.29,0,1,Brazil,15-01-2025 16:04,Normal,0
152.242.96.218,172.16.251.250,63658,8080,UDP,2335,0.0902,0,0,United States,05-01-2025 15:58,DDoS,1
6.203.143.175,10.0.71.237,23119,25,HTTPS,507,3.022,1,0,France,14-01-2025 19:24,Normal,0
69.77.129.240,172.16.97.143,51411,80,TCP,416,3.465,1,1,China,01-01-2025 15:34,Normal,0
138.182.143.198,192.168.159.251,7996,3306,DNS,1331,0.348,1,0,Canada,24-01-2025 12:32,Normal,0
131.216.162.153,172.16.246.184,26336,443,HTTP,587,1.926,0,1,United States,02-01-2025 10:43,Normal,0
157.203.234.103,192.168.177.117,25789,25,SSH,457,0.677,299,1,Germany,30-01-2025 14:01,Brute Force,1
127.20.77.203,172.16.112.145,31892,22,HTTPS,1305,3.883,1,1,United States,06-01-2025 18:37,Normal,0
77.15.243.203,10.0.73.63,62993,25,TCP,1154,1.644,1,1,United States,02-01-2025 15:43,Normal,0
193.68.101.78,10.0.106.210,39856,25,HTTPS,331,2.423,3,1,Germany,19-01-2025 00:14,Phishing,1
51.53.175.225,10.0.153.146,53082,21,TCP,431,2.956,196,1,Japan,22-01-2025 16:58,Brute Force,1
21.76.22.97,192.168.141.17,23447,3306,DNS,1193,3.397,0,0,United States,09-01-2025 01:33,Normal,0
167.8.90.157,192.168.196.117,43881,10266,TCP,100,0.0343,0,0,Germany,04-01-2025 03:17,Port Scan,1
42.189.221.198,10.0.141.151,30136,8080,TCP,1090,2.248,1,1,China,18-01-2025 15:27,Normal,0
110.200.202.13,192.168.151.163,56475,22,DNS,1064,1.411,1,1,China,28-01-2025 07:04,Normal,0
243.166.185.6,172.16.205.239,9553,3306,HTTPS,1108,2.083,1,0,Russia,19-01-2025 00:16,Normal,0
17.223.114.90,192.168.15.173,1234,443,HTTP,2017,165.24,2,1,Russia,14-01-2025 08:46,Malware,1
196.139.86.188,172.16.164.125,16362,5432,HTTP,799,1.134,0,1,Nigeria,23-01-2025 01:00,Normal,0
250.14.209.107,192.168.217.75,27597,443,ICMP,8737,0.0537,0,0,Nigeria,10-01-2025 15:11,DDoS,1
128.46.253.69,10.0.153.100,60525,80,TCP,2565,0.0731,0,0,Canada,27-01-2025 20:44,DDoS,1
186.69.32.120,192.168.140.205,31477,25,FTP,228,0.702,473,0,India,27-01-2025 08:58,Brute Force,1
17.43.131.100,172.16.191.128,35030,21092,UDP,73,0.035,0,0,Russia,30-01-2025 20:23,Port Scan,1
55.176.245.50,192.168.90.129,62590,53,DNS,444,3.048,1,0,Nigeria,08-01-2025 23:10,Normal,0
162.191.17.23,172.16.209.183,58630,22,HTTP,513,1.733,1,1,United States,04-01-2025 04:04,Normal,0
67.133.107.122,10.0.66.64,34715,53,HTTPS,951,1.485,0,0,Russia,20-01-2025 07:37,Normal,0
24.94.163.245,10.0.230.171,17166,21,FTP,58766,713.5,0,1,United States,21-01-2025 21:13,Data Exfiltration,1
33.42.143.143,192.168.39.104,59563,80,HTTPS,2022,12.523,2,0,China,22-01-2025 20:08,Phishing,1
61.146.87.206,192.168.4.9,49917,58641,TCP,81,0.018,0,0,United Kingdom,11-01-2025 10:26,Port Scan,1
228.122.30.127,172.16.177.115,46736,22,HTTP,593,2.399,1,0,Russia,21-01-2025 06:00,Normal,0
190.241.36.152,192.168.166.178,8746,80,HTTP,63848,1281.01,0,1,United Kingdom,05-01-2025 14:02,Data Exfiltration,1
26.207.126.26,172.16.105.87,33577,25,HTTPS,1459,1.568,1,0,Germany,28-01-2025 19:03,Normal,0
119.81.123.188,172.16.214.244,28983,80,HTTP,620,4.858,1,0,China,08-01-2025 18:38,Normal,0
246.20.111.25,10.0.210.15,6793,3306,TCP,995,1.254,0,0,France,17-01-2025 12:47,Normal,0
110.165.7.247,172.16.64.25,15908,443,TCP,1327,3.592,0,1,Canada,18-01-2025 17:44,Normal,0
3.17.108.52,10.0.228.101,40545,53,HTTP,1112,0.994,1,1,United States,09-01-2025 23:09,Normal,0
235.156.131.89,172.16.61.87,25469,3306,HTTP,1084,2.906,1,1,India,06-01-2025 12:26,Normal,0
64.143.84.188,10.0.22.93,43271,80,UDP,4786,0.0686,0,0,China,19-01-2025 21:05,DDoS,1
116.177.192.94,192.168.249.203,50809,5432,HTTP,433,0.877,1,1,Russia,17-01-2025 00:35,Normal,0
103.216.92.211,172.16.153.107,53726,443,HTTP,1369,186.22,2,1,United Kingdom,13-01-2025 00:26,Malware,1
233.117.136.137,172.16.84.19,17777,22,SSH,94,1.648,432,0,United States,24-01-2025 20:34,Brute Force,1
172.216.155.181,172.16.227.52,8092,3306,DNS,1404,0.622,0,0,Russia,20-01-2025 23:57,Normal,0
176.2.6.166,10.0.76.23,40334,4444,TCP,1679,102,3,1,United States,24-01-2025 11:01,Malware,1
141.36.23.235,192.168.197.47,28338,25,DNS,1178,3.243,1,1,China,16-01-2025 12:51,Normal,0
109.231.182.198,192.168.117.6,13293,443,HTTP,698,0.625,0,0,Ukraine,30-01-2025 13:24,Normal,0
195.250.77.13,172.16.76.143,53118,8080,TCP,5019,0.0642,0,0,United Kingdom,09-01-2025 01:47,DDoS,1
219.203.130.175,172.16.32.225,60457,80,HTTP,534,1.91,1,1,United States,20-01-2025 08:48,Normal,0
93.94.36.168,10.0.184.200,12235,443,TCP,5649,0.0449,0,0,Russia,29-01-2025 17:06,DDoS,1
138.40.61.47,172.16.36.29,8999,1006,TCP,89,0.0452,0,0,Japan,02-01-2025 05:07,Port Scan,1
193.98.6.139,10.0.105.226,45150,25,HTTP,242,2.545,1,1,Germany,30-01-2025 20:35,Normal,0
200.193.110.90,10.0.76.40,2450,5432,TCP,678,0.141,1,0,China,10-01-2025 11:08,Normal,0
187.201.87.37,172.16.20.161,59513,8080,ICMP,8056,0.0115,0,0,United Kingdom,30-01-2025 23:26,DDoS,1
222.221.16.114,192.168.3.21,12548,21,SSH,341,1.939,116,0,Canada,29-01-2025 17:30,Brute Force,1
89.163.88.23,10.0.140.136,10851,6667,TCP,1477,129.76,2,0,Russia,19-01-2025 08:16,Malware,1
162.237.3.37,172.16.10.59,65269,443,TCP,654,3.075,0,0,United States,13-01-2025 18:36,Normal,0
115.87.139.131,10.0.240.98,42360,22,DNS,437,2.809,1,1,India,27-01-2025 00:35,Normal,0
164.231.102.187,192.168.174.244,12287,80,HTTPS,556,0.654,0,1,Russia,13-01-2025 02:04,Normal,0
213.141.105.212,172.16.48.98,21775,443,TCP,3556,241.96,0,0,France,23-01-2025 23:30,Malware,1
114.244.166.4,192.168.145.209,5236,5432,DNS,1374,4.32,0,1,China,14-01-2025 01:34,Normal,0
252.242.207.81,172.16.124.233,54642,3389,FTP,200,2.198,398,0,United States,28-01-2025 16:09,Brute Force,1
151.56.154.125,10.0.4.149,29188,443,DNS,598,2.986,1,0,France,27-01-2025 07:54,Normal,0
79.161.229.134,10.0.67.227,36284,22,HTTP,1251,0.135,0,0,China,10-01-2025 09:42,Normal,0
119.152.139.204,172.16.218.85,49419,22,SSH,115,0.763,472,0,Brazil,29-01-2025 16:47,Brute Force,1
158.69.156.146,172.16.118.153,16240,1710,UDP,45,0.0347,0,0,China,30-01-2025 17:00,Port Scan,1
246.214.96.189,172.16.37.108,26647,25,HTTP,390,3.974,0,1,South Korea,05-01-2025 09:17,Normal,0
162.187.65.23,10.0.245.69,7437,25,HTTPS,668,10.485,4,1,United States,28-01-2025 05:46,Phishing,1
223.30.103.61,10.0.126.33,52731,32137,UDP,69,0.0168,0,0,United States,20-01-2025 03:06,Port Scan,1
16.226.224.118,192.168.168.81,14367,28079,TCP,86,0.0251,0,0,United States,03-01-2025 15:52,Port Scan,1
22.78.23.51,10.0.248.45,43240,38428,UDP,49,0.0173,0,0,China,27-01-2025 00:22,Port Scan,1
171.145.151.236,172.16.106.146,56509,8080,UDP,3340,0.0525,0,0,Germany,02-01-2025 18:29,DDoS,1
90.137.221.136,172.16.181.115,28936,8080,UDP,5464,0.0039,0,0,United Kingdom,09-01-2025 19:43,DDoS,1
20.215.204.188,10.0.122.50,63886,443,HTTP,1655,8.544,5,0,France,02-01-2025 03:50,Phishing,1
26.230.104.193,192.168.159.236,58562,443,HTTP,3547,25.1,0,0,Russia,15-01-2025 10:39,Malware,1
33.168.37.36,192.168.152.144,7586,8398,TCP,62,0.0439,0,0,China,05-01-2025 07:59,Port Scan,1
90.248.54.12,172.16.233.116,51539,80,ICMP,5222,0.0115,0,0,United States,12-01-2025 02:32,DDoS,1
208.207.201.132,192.168.51.132,38020,21,TCP,415,1.696,169,0,France,24-01-2025 10:18,Brute Force,1
148.141.246.193,172.16.228.74,43224,8080,HTTPS,570,0.509,1,1,China,06-01-2025 02:12,Normal,0
218.196.37.113,172.16.193.154,22877,3306,TCP,802,3.249,1,0,United States,04-01-2025 20:35,Normal,0
239.208.173.239,192.168.58.75,3774,14814,UDP,52,0.0036,0,0,Russia,28-01-2025 01:07,Port Scan,1
139.127.113.21,172.16.20.228,29337,25,HTTPS,352,2.279,5,1,Nigeria,25-01-2025 07:05,Phishing,1
178.96.6.61,192.168.48.153,34434,25,TCP,472,1.407,61,0,Russia,04-01-2025 21:33,Brute Force,1
129.114.18.206,172.16.241.169,40716,43643,TCP,76,0.0428,0,0,Ukraine,24-01-2025 21:52,Port Scan,1
2.142.158.188,172.16.237.209,43253,6667,HTTPS,582,111.82,2,1,United States,04-01-2025 19:35,Malware,1
223.192.72.193,10.0.185.199,15675,21,HTTPS,46363,886.1,0,1,United States,29-01-2025 01:54,Data Exfiltration,1
218.104.91.250,10.0.26.77,60460,3306,HTTPS,1369,0.96,1,0,China,09-01-2025 21:24,Normal,0
21.172.28.76,172.16.197.42,40883,8080,UDP,5563,0.0838,0,0,Iran,14-01-2025 08:11,DDoS,1
130.47.193.65,10.0.193.4,45841,21,SSH,141,0.561,120,1,Iran,01-01-2025 23:32,Brute Force,1
237.229.205.196,192.168.239.139,33834,22,DNS,940,4.126,1,1,United States,26-01-2025 17:03,Normal,0
2.201.242.214,192.168.108.196,20509,22,FTP,286,1.725,145,0,Germany,25-01-2025 18:55,Brute Force,1
30.207.245.116,172.16.1.135,33426,3306,HTTP,658,4.811,1,1,Japan,21-01-2025 02:14,Normal,0
4.51.95.41,10.0.52.95,19594,25,TCP,1311,1.66,0,0,China,05-01-2025 04:04,Normal,0
44.109.251.242,172.16.0.64,20724,5432,DNS,486,2.928,1,1,United States,27-01-2025 10:18,Normal,0
153.92.212.173,192.168.28.114,34340,8080,HTTP,884,0.103,1,0,Russia,10-01-2025 17:00,Normal,0
186.216.78.87,172.16.146.183,25686,3306,DNS,341,4.081,1,1,Nigeria,09-01-2025 15:05,Normal,0
139.200.216.145,172.16.109.202,51917,8080,HTTPS,266,3.005,0,0,United Kingdom,17-01-2025 14:29,Normal,0
247.218.161.83,10.0.58.16,54183,443,UDP,2635,0.0042,0,0,United States,27-01-2025 06:12,DDoS,1
84.203.106.4,192.168.117.181,15371,443,TCP,1258,175.12,3,1,Russia,20-01-2025 19:48,Malware,1
43.41.46.130,10.0.166.242,63375,3306,TCP,771,2.862,1,1,Russia,22-01-2025 14:48,Normal,0
239.187.52.73,172.16.58.46,55902,443,DNS,225,0.223,0,0,China,27-01-2025 11:20,Normal,0
210.56.53.118,10.0.101.84,27480,80,HTTPS,1305,3.32,4,0,Russia,18-01-2025 18:23,Phishing,1
38.9.80.161,10.0.251.133,50405,3306,TCP,795,1.878,1,0,United States,13-01-2025 18:03,Normal,0
124.186.99.217,192.168.18.149,51822,5432,HTTP,962,0.868,1,0,United States,11-01-2025 18:11,Normal,0
188.54.58.213,10.0.59.104,5675,25,TCP,529,3.119,1,1,Canada,02-01-2025 22:33,Normal,0
141.177.194.26,192.168.231.117,56711,443,DNS,1069,1.694,1,0,India,23-01-2025 02:59,Normal,0
69.177.54.194,172.16.250.140,33779,8080,TCP,4036,0.0467,0,0,China,01-01-2025 06:29,DDoS,1
234.18.153.222,192.168.5.75,43047,8080,HTTPS,691,4.85,0,0,China,22-01-2025 07:40,Normal,0
214.173.104.217,10.0.123.27,64705,21,TCP,166,0.692,392,1,United States,23-01-2025 05:27,Brute Force,1
65.254.225.76,172.16.154.222,58068,45859,TCP,88,0.0346,0,0,United Kingdom,02-01-2025 16:28,Port Scan,1
28.76.67.174,172.16.50.94,5853,80,HTTPS,1094,4.84,1,1,United Kingdom,20-01-2025 10:19,Normal,0
13.83.247.43,192.168.148.3,21962,80,HTTP,1169,0.74,1,0,Japan,16-01-2025 04:55,Normal,0
21.36.243.23,192.168.0.13,45102,3389,FTP,455,0.983,457,0,Nigeria,25-01-2025 23:10,Brute Force,1
175.133.42.104,172.16.207.10,12476,443,UDP,3234,0.0432,0,0,Russia,27-01-2025 22:16,DDoS,1
70.132.70.8,172.16.95.176,51650,80,HTTP,7648,1465.08,0,1,Germany,19-01-2025 12:34,Data Exfiltration,1
79.188.219.207,10.0.94.45,59742,3306,DNS,1433,3.045,1,1,Iran,18-01-2025 21:54,Normal,0
145.128.54.225,172.16.93.37,24375,443,TCP,7004,0.0411,0,0,Brazil,05-01-2025 10:01,DDoS,1
178.34.73.184,172.16.58.136,48984,60815,UDP,52,0.0117,0,0,Russia,24-01-2025 08:55,Port Scan,1
145.99.4.55,192.168.18.144,38732,767,TCP,67,0.0119,0,0,Germany,03-01-2025 05:03,Port Scan,1
249.83.252.93,172.16.70.43,3540,5432,HTTPS,968,1.397,0,0,China,25-01-2025 00:31,Normal,0
245.169.188.158,192.168.204.79,4129,53,HTTPS,294,3.525,0,0,Germany,17-01-2025 08:19,Normal,0
60.102.136.123,10.0.13.151,10152,443,TCP,2797,0.0817,0,0,Nigeria,11-01-2025 23:07,DDoS,1
242.174.170.224,172.16.104.32,50696,80,TCP,8453,0.0659,0,0,Russia,13-01-2025 00:48,DDoS,1
126.105.4.217,172.16.213.210,46414,53,HTTP,1101,0.863,1,1,Iran,14-01-2025 03:26,Normal,0
183.125.41.211,192.168.57.173,44852,443,UDP,2664,0.0636,0,0,South Korea,08-01-2025 13:50,DDoS,1
219.111.10.162,10.0.84.216,48728,21,HTTPS,63605,411.5,0,1,Germany,19-01-2025 21:26,Data Exfiltration,1
79.47.5.174,192.168.67.140,32667,3306,HTTP,210,4.694,1,0,India,06-01-2025 07:39,Normal,0
216.163.50.38,192.168.8.9,17938,53,HTTP,1099,1.884,1,1,United Kingdom,28-01-2025 07:28,Normal,0
119.213.107.47,10.0.105.209,11262,80,HTTP,27592,715.64,0,1,Russia,03-01-2025 12:39,Data Exfiltration,1
152.239.238.84,172.16.78.42,30500,25,TCP,820,1.508,1,1,India,02-01-2025 12:46,Normal,0
206.154.12.157,10.0.28.37,45732,8080,ICMP,6017,0.0017,0,0,Japan,24-01-2025 17:04,DDoS,1
184.244.225.251,10.0.18.134,15003,443,TCP,363,1.08,0,1,United States,24-01-2025 09:35,Normal,0
222.102.59.59,172.16.107.122,16341,25,FTP,480,1.654,425,0,Germany,08-01-2025 05:55,Brute Force,1
222.106.24.115,10.0.222.46,51694,21,FTP,219,2.084,259,0,United States,26-01-2025 05:45,Brute Force,1
1.15.232.114,10.0.245.20,59987,21,FTP,213,0.593,421,0,United States,05-01-2025 15:16,Brute Force,1
146.125.116.8,10.0.115.101,20484,3306,HTTP,1353,3.284,1,0,China,14-01-2025 10:30,Normal,0
154.69.117.140,192.168.29.122,54369,54406,TCP,87,0.0491,0,0,India,18-01-2025 12:36,Port Scan,1
135.56.27.144,10.0.38.147,59525,53,HTTP,855,1.071,0,1,India,11-01-2025 07:12,Normal,0
240.247.77.103,192.168.158.136,18217,19254,UDP,99,0.0315,0,0,United States,07-01-2025 05:10,Port Scan,1
239.4.212.146,172.16.219.121,18061,1337,TCP,2280,52.09,1,1,Russia,23-01-2025 01:14,Malware,1
155.48.179.173,172.16.7.222,34506,80,ICMP,8674,0.014,0,0,Ukraine,06-01-2025 18:17,DDoS,1
233.52.185.47,10.0.19.198,1628,8080,UDP,7955,0.0619,0,0,India,14-01-2025 11:43,DDoS,1
144.7.62.219,172.16.109.66,27260,80,HTTP,1763,7.704,2,1,Brazil,23-01-2025 08:56,Phishing,1
96.207.194.178,10.0.249.54,8699,22,HTTP,522,1.997,1,1,United Kingdom,06-01-2025 08:21,Normal,0
59.200.29.84,192.168.50.61,49373,3306,DNS,651,0.46,1,0,Russia,16-01-2025 19:27,Normal,0
207.120.254.229,172.16.80.252,43843,13381,UDP,79,0.0021,0,0,United States,19-01-2025 15:20,Port Scan,1
98.178.245.109,192.168.7.30,32402,5432,HTTPS,855,0.891,1,1,India,02-01-2025 05:06,Normal,0
173.200.237.227,172.16.133.96,8122,25,HTTP,1691,13.678,2,1,United States,26-01-2025 08:41,Phishing,1
18.109.154.227,10.0.246.230,3759,22,HTTPS,1311,2.343,0,1,Germany,30-01-2025 00:15,Normal,0
130.209.82.50,10.0.244.138,62177,443,DNS,1058,2.623,0,1,Germany,17-01-2025 06:18,Normal,0
11.176.139.17,192.168.241.186,41800,3389,TCP,245,1.515,56,1,Brazil,11-01-2025 07:10,Brute Force,1
115.171.161.37,172.16.155.207,43782,8080,HTTP,982,4.756,0,0,Nigeria,03-01-2025 06:09,Normal,0
157.70.151.248,10.0.108.47,24806,22,SSH,69,0.841,460,0,United States,05-01-2025 21:08,Brute Force,1
90.38.198.10,192.168.102.16,46704,16658,UDP,80,0.0293,0,0,Russia,09-01-2025 14:44,Port Scan,1
104.44.223.106,10.0.5.85,43902,22,HTTPS,1038,1.717,0,0,United Kingdom,25-01-2025 09:05,Normal,0
156.117.199.78,192.168.128.90,34216,22,HTTPS,1103,4.998,0,1,Japan,10-01-2025 08:39,Normal,0
248.92.123.164,172.16.111.105,4863,443,HTTP,1449,2.802,0,1,Brazil,02-01-2025 19:06,Normal,0
133.223.201.80,192.168.194.199,12570,443,TCP,6912,0.0905,0,0,United States,30-01-2025 05:02,DDoS,1
25.14.52.161,10.0.26.48,12784,25,HTTP,1426,0.37,1,0,Ukraine,03-01-2025 16:37,Normal,0
235.102.164.192,10.0.217.67,42911,5432,HTTPS,1048,4.586,0,1,China,07-01-2025 09:31,Normal,0
224.11.113.115,172.16.190.228,45009,25,TCP,1463,0.954,0,0,Germany,27-01-2025 13:04,Normal,0
230.24.193.77,172.16.20.8,34840,80,ICMP,6624,0.0278,0,0,China,13-01-2025 13:19,DDoS,1
206.174.31.193,192.168.9.212,62835,80,TCP,3825,0.0987,0,0,France,30-01-2025 14:59,DDoS,1
192.230.161.153,172.16.123.147,5902,3306,HTTPS,212,3.487,0,0,United States,13-01-2025 04:36,Normal,0
116.231.79.151,192.168.211.68,52173,3306,HTTP,373,0.51,0,0,United Kingdom,04-01-2025 18:32,Normal,0
178.49.51.165,10.0.142.29,24119,21,FTP,483,2.531,473,1,South Korea,30-01-2025 18:54,Brute Force,1
26.19.138.55,172.16.135.34,62186,80,TCP,4427,0.0292,0,0,China,28-01-2025 07:56,DDoS,1
66.82.18.164,10.0.31.43,21991,8080,UDP,3856,0.0432,0,0,United States,11-01-2025 18:37,DDoS,1
111.50.22.135,192.168.16.147,35859,1337,TCP,1320,221.44,3,1,Nigeria,28-01-2025 12:24,Malware,1
101.24.228.167,172.16.88.90,6216,443,DNS,854,4.351,1,0,South Korea,11-01-2025 18:30,Normal,0
80.213.163.35,10.0.166.254,7141,8080,TCP,5566,0.091,0,0,United Kingdom,16-01-2025 12:43,DDoS,1
80.166.205.117,10.0.16.121,9950,43421,UDP,62,0.0423,0,0,China,09-01-2025 19:37,Port Scan,1
250.88.181.16,10.0.43.51,34340,1337,TCP,1521,25.63,1,1,United States,06-01-2025 06:02,Malware,1
27.120.100.110,10.0.89.31,60406,5432,DNS,528,0.583,0,0,United States,17-01-2025 22:33,Normal,0
209.158.161.78,172.16.113.60,65257,25,TCP,774,2.515,0,0,Germany,05-01-2025 08:49,Normal,0
56.31.242.202,192.168.134.64,56214,8080,UDP,1947,0.0624,0,0,Canada,26-01-2025 18:31,DDoS,1
229.147.173.186,192.168.116.190,34370,80,HTTPS,294,2.412,1,0,United States,05-01-2025 23:53,Normal,0
111.48.146.98,172.16.28.89,21474,22,TCP,1406,0.297,0,1,Nigeria,13-01-2025 04:12,Normal,0
92.140.168.39,192.168.47.5,60211,25,FTP,35647,1442.76,0,1,United States,04-01-2025 08:42,Data Exfiltration,1
148.17.150.207,172.16.153.184,59196,35010,UDP,82,0.0396,0,0,United Kingdom,04-01-2025 17:59,Port Scan,1
215.138.102.221,172.16.117.75,53537,25,HTTP,1046,1.157,0,0,United States,08-01-2025 14:54,Normal,0
161.164.115.15,172.16.143.208,31564,38072,UDP,85,0.0137,0,0,Netherlands,27-01-2025 07:39,Port Scan,1
12.189.30.161,172.16.80.194,62268,80,HTTPS,2045,1.57,5,1,Brazil,23-01-2025 18:51,Phishing,1
34.228.253.88,10.0.34.58,51640,25,HTTP,448,4.975,4,0,Japan,27-01-2025 03:10,Phishing,1
77.63.224.250,172.16.220.153,46277,22,TCP,76,2.408,424,0,China,13-01-2025 05:23,Brute Force,1
209.102.240.206,10.0.192.159,57349,22,HTTP,538,2.253,0,0,Brazil,08-01-2025 22:55,Normal,0
222.114.162.33,10.0.142.197,33340,6667,HTTPS,1155,236.53,3,1,South Korea,12-01-2025 18:02,Malware,1
90.23.49.243,10.0.113.108,59380,443,HTTPS,1206,3.128,0,0,South Korea,25-01-2025 18:04,Normal,0
199.204.64.187,172.16.245.53,32612,8080,HTTP,3008,153.49,3,0,Japan,17-01-2025 07:02,Malware,1
183.194.92.151,192.168.36.158,5193,80,HTTP,17754,492.91,0,1,Germany,03-01-2025 13:42,Data Exfiltration,1
235.98.166.156,10.0.184.231,20947,443,DNS,1326,0.395,1,1,Japan,29-01-2025 17:51,Normal,0
193.73.246.102,172.16.99.81,50296,25,HTTPS,399,1.723,0,0,Russia,18-01-2025 07:31,Normal,0
167.94.176.3,192.168.172.24,62773,25,TCP,851,0.778,0,1,Russia,03-01-2025 09:25,Normal,0
57.188.106.199,10.0.143.150,15836,8080,TCP,1340,2.575,1,1,Germany,15-01-2025 07:13,Normal,0
169.173.82.7,192.168.232.212,24053,8080,ICMP,5864,0.0758,0,0,United Kingdom,23-01-2025 14:57,DDoS,1
4.86.106.174,10.0.177.201,22207,80,DNS,861,2.721,1,1,Germany,16-01-2025 06:34,Normal,0
76.254.57.77,192.168.106.123,5689,21,HTTPS,57093,268.39,0,1,China,04-01-2025 06:14,Data Exfiltration,1
201.135.170.186,192.168.172.232,23204,3389,SSH,326,0.81,236,0,Brazil,26-01-2025 15:00,Brute Force,1
49.36.116.77,192.168.12.169,30122,53,DNS,716,3.19,0,0,Russia,22-01-2025 08:46,Normal,0
174.130.218.250,10.0.21.67,46574,8080,UDP,2582,0.0594,0,0,Netherlands,17-01-2025 03:07,DDoS,1
126.221.56.152,10.0.236.72,1974,3306,HTTPS,870,2.228,0,0,Nigeria,26-01-2025 07:54,Normal,0
110.14.40.40,192.168.230.200,18857,443,DNS,1333,4.487,0,1,United Kingdom,06-01-2025 01:28,Normal,0
103.122.229.11,10.0.218.42,49129,33920,TCP,83,0.0438,0,0,Canada,11-01-2025 07:31,Port Scan,1
149.147.74.129,172.16.162.67,23563,8080,UDP,7174,0.0616,0,0,India,23-01-2025 14:35,DDoS,1
126.24.231.131,10.0.28.117,9671,8080,TCP,1344,2.366,1,0,Germany,29-01-2025 07:24,Normal,0
202.50.115.44,172.16.89.59,51474,443,DNS,978,0.473,1,0,India,29-01-2025 00:59,Normal,0
110.161.77.20,172.16.188.177,38473,3306,HTTPS,529,0.293,0,1,United States,02-01-2025 08:40,Normal,0
87.53.253.238,192.168.148.164,43664,80,UDP,6955,0.0778,0,0,United States,15-01-2025 19:16,DDoS,1
35.77.83.155,172.16.102.123,21614,25,TCP,213,2.337,344,0,United States,29-01-2025 20:31,Brute Force,1
235.252.236.123,172.16.50.218,35092,25,DNS,1318,3.252,1,1,United States,03-01-2025 20:18,Normal,0
171.208.149.175,10.0.69.204,30513,25,DNS,664,4.04,1,1,Russia,27-01-2025 15:12,Normal,0
68.33.212.56,192.168.153.242,44213,3389,FTP,417,1.101,440,1,United States,23-01-2025 23:45,Brute Force,1
230.183.230.52,10.0.46.65,22262,22,TCP,386,0.659,1,1,United Kingdom,29-01-2025 15:46,Normal,0
165.232.61.117,192.168.113.143,47824,8080,DNS,463,3.311,1,0,Germany,23-01-2025 10:47,Normal,0
12.110.181.73,172.16.82.6,21393,3389,TCP,141,0.851,161,0,Ukraine,26-01-2025 06:14,Brute Force,1
167.20.157.115,172.16.28.129,15130,8080,HTTPS,335,3.35,1,0,Iran,20-01-2025 12:38,Normal,0
248.87.178.85,172.16.101.161,65370,80,TCP,3097,0.0337,0,0,Germany,30-01-2025 19:36,DDoS,1
244.102.96.3,192.168.119.191,30055,80,TCP,5369,0.0285,0,0,China,04-01-2025 21:46,DDoS,1
